timestamp,priority,prompt_tokens_estimated,output_tokens_estimated,total_estimated,prompt_tokens_actual,completion_tokens_actual,total_actual,signed_error,relative_error_pct
2026-09-11T07:54:18.993201+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:20.188907+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:26.138383+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:28.166564+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:34.021054+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:36.710798+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:42.650280+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:44.266411+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:50.292205+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:52.369966+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:54:57.751013+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T07:54:57.898490+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T07:54:58.286615+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:00.368401+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:06.428567+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:07.790978+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:14.211073+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:16.338433+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:21.860920+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:23.912845+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:30.155459+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:32.358140+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:38.256270+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:40.323384+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:43.440553+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T07:55:43.820339+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T07:55:47.405321+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:49.100512+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:51.766197+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:55:56.166303+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:00.038116+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:04.308635+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:08.416234+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:11.863944+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:16.917901+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T07:56:29.250286+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T07:56:30.658206+00:00,default,6,200,206,5,200,205,-1,-0.49
