timestamp,priority,prompt_tokens_estimated,output_tokens_estimated,total_estimated,prompt_tokens_actual,completion_tokens_actual,total_actual,signed_error,relative_error_pct
2026-09-11T11:09:49.059562+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:09:51.964505+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:09:54.515485+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:09:56.554347+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:09:58.566565+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:09:59.851262+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:02.417638+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:04.775607+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:06.190424+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:07.941539+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:09.934460+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:12.652737+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:14.684735+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:16.388501+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:18.367243+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:20.226741+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:22.277441+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:23.876370+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:26.181798+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:28.445661+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:30.168865+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:30.177455+00:00,legitimate,8,30,38,7,13,20,-18,-47.37
2026-09-11T11:10:31.615034+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:35.844244+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:38.084625+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:40.455299+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:42.480414+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:44.804827+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:46.589557+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:47.957525+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:49.956338+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:52.467558+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:54.178309+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:56.034869+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:10:58.085673+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:00.868857+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:03.151800+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:04.634309+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:06.871257+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:08.019380+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:12.202111+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:13.755212+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:16.236328+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:18.836437+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:20.426344+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:22.081738+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:24.089433+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:26.223228+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:28.160228+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:29.685716+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:32.089380+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:34.235212+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:36.418668+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:37.899127+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:39.970945+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:42.490239+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:44.337767+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:46.055700+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:47.236565+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T11:11:48.174429+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
